scope	country	zone	w_from	w_to	price
EU	Spanien	5	50.01	100	52.93
EU	Spanien	5	100.01	150	68.89
EU	Spanien	5	150.01	200	84.85
EU	Spanien	5	200.01	300	124.45
EU	Spanien	5	300.01	400	164.34
EU	Spanien	5	400.01	500	204.04
EU	Spanien	5	500.01	600	234.01
EU	Spanien	5	600.01	700	271.86
EU	Spanien	5	700.01	800	304.45
EU	Spanien	5	800.01	900	337.53
EU	Spanien	5	900.01	1000	368.48
EU	Spanien	5	1000.01	1100	416.44
EU	Spanien	5	1100.01	1200	434.93
EU	Spanien	5	1200.01	1300	492.34
EU	Spanien	5	1300.01	1400	516.18
EU	Spanien	5	1400.01	1500	534.66
EU	Spanien	5	1500.01	1600	591.1
EU	Spanien	5	1600.01	1700	607.15
EU	Spanien	5	1700.01	1800	665.53
EU	Spanien	5	1800.01	1900	689.37
EU	Spanien	5	1900.01	2000	703.97
EU	Spanien	5	2000.01	2100	771.1
EU	Spanien	5	2100.01	2200	784.24
EU	Spanien	5	2200.01	2300	808.56
EU	Spanien	5	2300.01	2400	832.89
EU	Spanien	5	2400.01	2500	857.7
EU	Spanien	5	2500.01	3000	1001.7
EU	Spanien	5	3000.01	3500	1152.03
EU	Spanien	5	3500.01	4000	1267.82
EU	Spanien	5	4000.01	4500	1373.39
EU	Spanien	5	4500.01	5000	1478.47
EU	Spanien	6	0.01	50	36.1
EU	Spanien	6	50.01	100	54.29
EU	Spanien	6	100.01	150	70.15
EU	Spanien	6	150.01	200	86.01
EU	Spanien	6	200.01	300	126.3
EU	Spanien	6	300.01	400	166.87
EU	Spanien	6	400.01	500	207.15
EU	Spanien	6	500.01	600	234.69
EU	Spanien	6	600.01	700	273.61
EU	Spanien	6	700.01	800	308.93
EU	Spanien	6	800.01	900	346.49
EU	Spanien	6	900.01	1000	381.32
EU	Spanien	6	1000.01	1100	430.07
EU	Spanien	6	1100.01	1200	455.85
EU	Spanien	6	1200.01	1300	508.39
EU	Spanien	6	1300.01	1400	533.69
EU	Spanien	6	1400.01	1500	558.5
EU	Spanien	6	1500.01	1600	611.04
EU	Spanien	6	1600.01	1700	635.86
EU	Spanien	6	1700.01	1800	687.91
EU	Spanien	6	1800.01	1900	712.24
EU	Spanien	6	1900.01	2000	736.07
EU	Spanien	6	2000.01	2100	796.89
EU	Spanien	6	2100.01	2200	820.24
EU	Spanien	6	2200.01	2300	843.1
EU	Spanien	6	2300.01	2400	865.97
EU	Spanien	6	2400.01	2500	888.84
EU	Spanien	6	2500.01	3000	1038.68
EU	Spanien	6	3000.01	3500	1193.87
EU	Spanien	6	3500.01	4000	1311.12
EU	Spanien	6	4000.01	4500	1416.69
EU	Spanien	6	4500.01	5000	1522.26
EU	Spanien	7	0.01	50	38.43
EU	Spanien	7	50.01	100	58.87
EU	Spanien	7	100.01	150	73.95
EU	Spanien	7	150.01	200	89.13
EU	Spanien	7	200.01	300	128.24
EU	Spanien	7	300.01	400	169.4
EU	Spanien	7	400.01	500	210.36
EU	Spanien	7	500.01	600	237.7
EU	Spanien	7	600.01	700	276.14
EU	Spanien	7	700.01	800	314.47
EU	Spanien	7	800.01	900	352.62
EU	Spanien	7	900.01	1000	390.56
EU	Spanien	7	1000.01	1100	433.96
EU	Spanien	7	1100.01	1200	458.77
EU	Spanien	7	1200.01	1300	512.77
EU	Spanien	7	1300.01	1400	537.58
EU	Spanien	7	1400.01	1500	561.91
EU	Spanien	7	1500.01	1600	615.42
EU	Spanien	7	1600.01	1700	639.75
EU	Spanien	7	1700.01	1800	693.26
EU	Spanien	7	1800.01	1900	717.1
EU	Spanien	7	1900.01	2000	739.97
EU	Spanien	7	2000.01	2100	810.51
EU	Spanien	7	2100.01	2200	832.89
EU	Spanien	7	2200.01	2300	855.27
EU	Spanien	7	2300.01	2400	877.16
EU	Spanien	7	2400.01	2500	899.54
EU	Spanien	7	2500.01	3000	1051.33
EU	Spanien	7	3000.01	3500	1206.52
EU	Spanien	7	3500.01	4000	1328.15
EU	Spanien	7	4000.01	4500	1439.07
EU	Spanien	7	4500.01	5000	1549.5
EU	Spanien	8	0.01	50	38.63
EU	Spanien	8	50.01	100	59.26
EU	Spanien	8	100.01	150	75.5
EU	Spanien	8	150.01	200	91.85
EU	Spanien	8	200.01	300	129.41
EU	Spanien	8	300.01	400	170.96
EU	Spanien	8	400.01	500	212.31
EU	Spanien	8	500.01	600	248.5
EU	Spanien	8	600.01	700	288.79
EU	Spanien	8	700.01	800	328.87
EU	Spanien	8	800.01	900	368.77
EU	Spanien	8	900.01	1000	408.56
EU	Spanien	8	1000.01	1100	457.31
EU	Spanien	8	1100.01	1200	484.07
EU	Spanien	8	1200.01	1300	540.5
EU	Spanien	8	1300.01	1400	566.77
EU	Spanien	8	1400.01	1500	593.53
EU	Spanien	8	1500.01	1600	648.99
EU	Spanien	8	1600.01	1700	675.26
EU	Spanien	8	1700.01	1800	730.72
EU	Spanien	8	1800.01	1900	756.99
EU	Spanien	8	1900.01	2000	781.81
EU	Spanien	8	2000.01	2100	850.89
EU	Spanien	8	2100.01	2200	875.21
EU	Spanien	8	2200.01	2300	899.54
EU	Spanien	8	2300.01	2400	923.86
EU	Spanien	8	2400.01	2500	948.19
EU	Spanien	8	2500.01	3000	1109.22
EU	Spanien	8	3000.01	3500	1278.52
EU	Spanien	8	3500.01	4000	1401.61
EU	Spanien	8	4000.01	4500	1512.04
EU	Spanien	8	4500.01	5000	1621.5
EU	Spanien	9	0.01	50	45.93
EU	Spanien	9	50.01	100	68.5
EU	Spanien	9	100.01	150	88.25
EU	Spanien	9	150.01	200	108
EU	Spanien	9	200.01	300	151.79
EU	Spanien	9	300.01	400	200.73
EU	Spanien	9	400.01	500	249.57
EU	Spanien	9	500.01	600	283.82
EU	Spanien	9	600.01	700	329.85
EU	Spanien	9	700.01	800	375.68
EU	Spanien	9	800.01	900	421.31
EU	Spanien	9	900.01	1000	466.85
EU	Spanien	9	1000.01	1100	516.18
EU	Spanien	9	1100.01	1200	540.99
EU	Spanien	9	1200.01	1300	611.04
EU	Spanien	9	1300.01	1400	635.86
EU	Spanien	9	1400.01	1500	660.18
EU	Spanien	9	1500.01	1600	729.75
EU	Spanien	9	1600.01	1700	754.08
EU	Spanien	9	1700.01	1800	823.16
EU	Spanien	9	1800.01	1900	847
EU	Spanien	9	1900.01	2000	870.35
EU	Spanien	9	2000.01	2100	965.7
EU	Spanien	9	2100.01	2200	988.08
EU	Spanien	9	2200.01	2300	1010.46
EU	Spanien	9	2300.01	2400	1032.35
EU	Spanien	9	2400.01	2500	1054.73
EU	Spanien	9	2500.01	3000	1235.71
EU	Spanien	9	3000.01	3500	1408.9
EU	Spanien	9	3500.01	4000	1557.77
EU	Spanien	9	4000.01	4500	1695.45
EU	Spanien	9	4500.01	5000	1832.16
EU	Spanien	10	0.01	50	55.46
EU	Spanien	10	50.01	100	87.76
EU	Spanien	10	100.01	150	111.8
EU	Spanien	10	150.01	200	135.83
EU	Spanien	10	200.01	300	187.79
EU	Spanien	10	300.01	400	248.7
EU	Spanien	10	400.01	500	298.91
EU	Spanien	10	500.01	600	347.46
EU	Spanien	10	600.01	700	403.89
EU	Spanien	10	700.01	800	454.97
EU	Spanien	10	800.01	900	509.56
EU	Spanien	10	900.01	1000	563.76
EU	Spanien	10	1000.01	1100	647.53
EU	Spanien	10	1100.01	1200	670.88
EU	Spanien	10	1200.01	1300	768.18
EU	Spanien	10	1300.01	1400	791.05
EU	Spanien	10	1400.01	1500	814.4
EU	Spanien	10	1500.01	1600	901.97
EU	Spanien	10	1600.01	1700	924.84
EU	Spanien	10	1700.01	1800	1019.7
EU	Spanien	10	1800.01	1900	1042.08
EU	Spanien	10	1900.01	2000	1063.49
EU	Spanien	10	2000.01	2100	1182.68
EU	Spanien	10	2100.01	2200	1203.6
EU	Spanien	10	2200.01	2300	1224.03
EU	Spanien	10	2300.01	2400	1244.47
EU	Spanien	10	2400.01	2500	1264.9
EU	Spanien	10	2500.01	3000	1486.26
EU	Spanien	10	3000.01	3500	1722.21
EU	Spanien	10	3500.01	4000	1920.22
EU	Spanien	10	4000.01	4500	2108
EU	Spanien	10	4500.01	5000	2295.31
